# exported by xylib from a canberra_cnf file

### block #0 3Au103p5
# date and time: Mon, 2016-02-08 14:00:11
# description: 3Au103p5
# energy calib 0: -1.396389
# energy calib 1: 0.5939637
# energy calib 2: 0
# live time (s): 71557.49
# real time (s): 71919.51
# column_1	column_2
47.308633	9490.000000
47.902597	9533.000000
48.496561	9929.000000
49.090524	10209.000000
49.684488	10277.000000
50.278452	10435.000000
50.872415	10789.000000
51.466379	11263.000000
52.060343	12202.000000
52.654306	13166.000000
53.248270	13998.000000
53.842234	15042.000000
54.436198	15830.000000
55.030161	17429.000000
55.624125	17754.000000
56.218089	18008.000000
56.812052	19578.000000
57.406016	18648.000000
57.999980	17907.000000
58.593943	18346.000000
59.187907	19007.000000
59.781871	19048.000000
60.375834	19139.000000
60.969798	19254.000000
61.563762	19545.000000
62.157725	19604.000000
62.751689	20856.000000
63.345653	21862.000000
63.939616	34759.000000
64.533580	170680.000000
65.127544	323639.000000
65.721507	154663.000000
66.315471	338252.000000
66.909435	537715.000000
67.503399	164542.000000
68.097362	35700.000000
68.691326	48652.000000
69.285290	32632.000000
69.879253	18070.000000
70.473217	19670.000000
71.067181	19600.000000
71.661144	17680.000000
72.255108	25002.000000
72.849072	32498.000000
73.443035	22188.000000
74.036999	23486.000000
74.630963	66769.000000
75.224926	163955.000000
75.818890	172883.000000
76.412854	62775.000000
77.006817	34779.000000
77.600781	66905.000000
78.194745	61888.000000
78.788709	25548.000000
79.382672	16404.000000
79.976636	17980.000000
80.570600	17152.000000
81.164563	14728.000000
81.758527	14396.000000
82.352491	14622.000000
82.946454	14580.000000
83.540418	15349.000000
84.134382	20207.000000
84.728345	25863.000000
85.322309	21137.000000
85.916273	15619.000000
86.510236	16028.000000
87.104200	19259.000000
87.698164	18261.000000
88.292127	15338.000000
88.886091	14407.000000
89.480055	14692.000000
90.074018	14936.000000
90.667982	14486.000000
91.261946	14442.000000
91.855910	14628.000000
92.449873	15450.000000
93.043837	15417.000000
93.637801	14824.000000
94.231764	14301.000000
94.825728	14430.000000
95.419692	14608.000000
96.013655	14477.000000
96.607619	14570.000000
97.201583	14532.000000
97.795546	15790.000000
98.389510	24691.000000
98.983474	33180.000000
99.577437	20552.000000
100.171401	15259.000000
100.765365	14700.000000
101.359328	14880.000000
101.953292	15061.000000
102.547256	14689.000000
103.141219	15129.000000
103.735183	14638.000000
104.329147	14766.000000
104.923111	14752.000000
105.517074	15173.000000
106.111038	14976.000000
106.705002	14812.000000
107.298965	15011.000000
107.892929	14976.000000
108.486893	15094.000000
109.080856	14943.000000
109.674820	15052.000000
110.268784	14935.000000
110.862747	15083.000000
111.456711	15045.000000
112.050675	15077.000000
112.644638	15214.000000
113.238602	15136.000000
113.832566	15130.000000
114.426529	15108.000000
115.020493	15024.000000
115.614457	15165.000000
116.208421	15093.000000
116.802384	15072.000000
117.396348	15030.000000
117.990312	14915.000000
118.584275	14761.000000
119.178239	15061.000000
119.772203	14879.000000
120.366166	15101.000000
120.960130	15037.000000
121.554094	14928.000000
122.148057	14965.000000
122.742021	15013.000000
123.335985	14745.000000
123.929948	14970.000000
124.523912	15008.000000
125.117876	15085.000000
125.711839	14774.000000
126.305803	14776.000000
126.899767	14937.000000
127.493730	14933.000000
128.087694	14703.000000
128.681658	15001.000000
129.275622	15885.000000
129.869585	16398.000000
130.463549	15489.000000
131.057513	15085.000000
131.651476	15691.000000
132.245440	15587.000000
132.839404	14964.000000
133.433367	15661.000000
134.027331	15584.000000
134.621295	14904.000000
135.215258	14880.000000
135.809222	14955.000000
136.403186	14432.000000
136.997149	14463.000000
137.591113	14447.000000
138.185077	14562.000000
138.779040	14242.000000
139.373004	14585.000000
139.966968	14549.000000
140.560932	14755.000000
141.154895	14535.000000
141.748859	14981.000000
142.342823	14975.000000
142.936786	14946.000000
143.530750	14752.000000
144.124714	14893.000000
144.718677	15029.000000
145.312641	14850.000000
145.906605	14709.000000
146.500568	14956.000000
147.094532	15188.000000
147.688496	14948.000000
148.282459	14973.000000
148.876423	15403.000000
149.470387	15262.000000
150.064350	15604.000000
150.658314	15485.000000
151.252278	15712.000000
151.846241	15440.000000
152.440205	15402.000000
153.034169	15391.000000
153.628133	15594.000000
154.222096	15604.000000
154.816060	15795.000000
155.410024	15694.000000
156.003987	15553.000000
156.597951	15581.000000
157.191915	15431.000000
157.785878	15254.000000
158.379842	15746.000000
158.973806	15397.000000
159.567769	15499.000000
160.161733	15467.000000
160.755697	15393.000000
161.349660	15347.000000
161.943624	15226.000000
162.537588	15134.000000
163.131551	15360.000000
163.725515	15221.000000
164.319479	15268.000000
164.913442	14997.000000
165.507406	15081.000000
166.101370	15152.000000
166.695334	14851.000000
167.289297	14729.000000
167.883261	15007.000000
168.477225	14618.000000
169.071188	14517.000000
169.665152	14592.000000
170.259116	14475.000000
170.853079	14597.000000
171.447043	14621.000000
172.041007	14444.000000
172.634970	14613.000000
173.228934	14401.000000
173.822898	14450.000000
174.416861	14195.000000
175.010825	14336.000000
175.604789	14339.000000
176.198752	14261.000000
176.792716	14206.000000
177.386680	14485.000000
177.980644	14276.000000
178.574607	14110.000000
179.168571	14331.000000
179.762535	14081.000000
180.356498	13852.000000
180.950462	13897.000000
181.544426	13924.000000
182.138389	13998.000000
182.732353	13694.000000
183.326317	13960.000000
183.920280	13961.000000
184.514244	13624.000000
185.108208	14030.000000
185.702171	14732.000000
186.296135	14369.000000
186.890099	13663.000000
187.484062	13347.000000
188.078026	13355.000000
